time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,respiration,PercentageinZ2
1222,329,60,141,11832.28,10.189,19,52,423:423,27.27,0.14365941
1223,337,60,140,11842.46,10.189,19,54,432:430,27.27,0.14365941
1224,334,60,140,11852.65,10.189,19,53,428:423:425,26.45,0.14365941
1225,331,62,140,11862.84,10.189,19,51,,26.45,0.14365941
1226,333,62,141,11873.03,10.189,19,51,425:1700,26.45,0.14365941
1227,331,62,141,11883.23,10.189,19,51,430:428,26.45,0.14365941
1228,337,62,142,11893.41,10.189,19,52,421:421:421,26.45,0.14365941
1229,332,63,142,11903.6,10.189,19,50,423,26.45,0.14365941
1230,329,64,141,11913.79,10.189,19,49,857:423,26.29,0.14365941
1231,328,62,142,11923.98,10.189,19,51,423:419:426,26.29,0.14365941
1232,332,61,141,11934.18,10.189,19,52,426:425,26.29,0.14365941
1233,333,61,141,11944.36,10.189,19,52,421:423,26.29,0.14365941
1234,334,61,141,11954.56,10.189,19,52,421:432:428,25.79,0.14365941
1235,331,62,140,11964.74,10.189,19,51,428:423,25.79,0.14365941
1236,329,62,141,11974.92,10.189,19,51,423,25.79,0.14365941
1237,334,61,140,11985.12,10.189,19,52,862:430,25.79,0.14365941
1238,330,61,140,11995.31,10.189,19,52,425:426:423,25.79,0.14365941
1239,332,61,140,12005.49,10.189,19,52,433:432,25.86,0.14365941
1240,336,61,140,12015.68,10.189,19,53,428:425,25.86,0.14365941
1241,331,62,139,12025.87,10.189,19,51,430:432:432,25.86,0.14365941
1242,330,61,140,12036.06,10.189,19,52,428:426:428,25.86,0.14365941
1243,329,61,139,12046.25,10.189,19,52,435:433,25.86,0.14365941
1244,331,60,139,12056.44,10.189,19,53,428:430,26.29,0.14365941
1245,333,60,140,12066.63,10.189,19,53,425:425,26.29,0.14365941
1246,329,60,140,12076.82,10.189,19,52,423:435:433,26.29,0.14365941
1247,331,59,139,12087.01,10.189,19,54,430:425,26.29,0.14365941
1248,333,59,140,12097.19,10.189,19,54,425:430,26.29,0.14365941
1249,334,59,139,12107.38,10.189,19,54,435:860,26.19,0.14365941
1250,337,59,140,12117.57,10.189,19,55,421:435,26.19,0.14365941
1251,335,61,138,12127.76,10.189,19,52,435:433,26.19,0.14365941
1252,330,62,139,12137.95,10.189,19,51,430:430,26.19,0.14365941
1253,331,63,139,12148.14,10.189,19,50,430:435:430,26.19,0.14365941
1254,331,62,140,12158.33,10.189,19,51,428:425,25.73,0.14365941
1255,329,61,139,12168.52,10.189,19,52,435:435,25.73,0.14365941
1256,329,60,139,12178.71,10.189,19,52,430:428,25.73,0.14365941
1257,333,59,139,12188.9,10.189,19,54,428:433:435,25.73,0.14365941
1258,334,59,139,12199.09,10.189,19,54,433:430:425,25.73,0.14365941
1259,333,60,139,12209.28,10.189,19,53,437:435,26.6,0.14365941
1260,331,60,139,12219.47,10.189,19,53,428:432,26.6,0.14365941
1261,332,61,139,12229.66,10.189,19,52,435:432,26.6,0.14365941
1262,330,60,140,12239.85,10.189,19,53,425:428:425,26.6,0.14365941
1263,333,60,139,12250.03,10.189,19,53,432:435,26.6,0.14365941
1264,329,59,139,12260.22,10.189,19,53,428:428,27.57,0.14365941
1265,335,58,139,12270.41,10.189,19,55,428:432:432,27.57,0.14365941
1266,336,59,139,12280.6,10.189,19,54,430:428,27.57,0.14365941
1267,328,60,140,12290.79,10.189,19,52,426,27.57,0.14365941
1268,335,60,139,12300.99,10.189,19,53,433:433:428,27.57,0.14365941
1269,336,61,140,12311.17,10.189,19,53,426:421:435,28.22,0.14365941
1270,331,61,140,12321.37,10.189,19,52,430:391,28.22,0.14365941
1271,330,62,140,12331.56,10.189,19,51,460:425:432,28.22,0.14365941
1272,330,61,140,12341.73,10.189,19,52,430:428,28.22,0.14365941
1273,334,61,141,12351.93,10.189,19,52,426:425:423,28.22,0.14365941
1274,332,61,140,12362.11,10.189,19,52,432:432,30.23,0.14365941
1275,329,60,139,12372.3,10.189,19,52,432:428,30.23,0.14365941
1276,332,60,140,12382.49,10.189,19,53,423:437,30.23,0.14365941
1277,335,61,139,12392.68,10.189,19,52,432:430:426,30.23,0.14365941
1278,330,61,140,12402.9,10.189,19,52,425:435,30.23,0.14365941
1279,333,61,139,12413.08,10.189,19,52,432:430,31.18,0.14365941
1280,332,61,140,12423.26,10.189,19,52,430:423:428,31.18,0.14365941
1281,325,60,140,12433.44,10.189,19,52,432:432,31.18,0.14365941
1282,329,60,139,12443.63,10.189,19,52,432:428,31.18,0.14365941
1283,340,60,141,12453.82,10.189,19,54,425:421:432,31.18,0.14365941
1284,330,60,139,12464.0,10.189,19,53,432:432,29.84,0.14365941
1285,329,61,140,12474.19,10.189,19,52,428:425,29.84,0.14365941
1286,332,61,140,12484.38,10.189,19,52,433:430,29.84,0.14365941
1287,329,61,140,12494.57,10.189,19,52,428:421:432,29.84,0.14365941
1288,331,60,139,12504.76,10.189,19,53,435:432,29.84,0.14365941
1289,335,60,140,12514.98,10.189,19,53,432:426:428,28.95,0.14365941
1290,334,60,140,12525.14,10.189,19,53,426:437,28.95,0.14365941
1291,331,61,139,12535.33,10.189,19,52,433:430,28.95,0.14365941
1292,327,61,139,12545.52,10.189,19,51,430:435:437,28.95,0.14365941
1293,326,59,138,12555.71,10.189,19,53,435,28.95,0.14365941
1294,334,58,139,12565.9,10.189,19,55,861:435,28.75,0.14365941
1295,334,58,138,12576.08,10.189,19,55,435:433,28.75,0.14365941
1296,332,58,139,12586.28,10.189,19,55,430:428:437,28.75,0.14365941
1297,331,58,138,12596.46,10.189,19,54,433:432,28.75,0.14365941
1298,330,58,139,12606.66,10.189,19,54,428,28.75,0.14365941
1299,331,57,139,12616.84,10.189,19,55,861:432:430,28.61,0.14365941
1300,336,58,140,12627.04,10.189,19,55,425:426,28.61,0.14365941
1301,336,58,139,12637.22,10.189,19,55,435:432,28.61,0.14365941
1302,334,58,139,12647.41,10.189,19,55,433:428:430,28.61,0.14365941
1303,333,61,139,12657.61,10.189,19,52,430:432,28.61,0.14365941
1304,333,61,139,12667.79,10.189,19,52,435:433,27.73,0.14365941
1305,332,61,139,12677.98,10.189,19,52,426:437,27.73,0.14365941
1306,333,61,139,12688.17,10.189,19,52,435:430:425,27.73,0.14365941
1307,333,62,138,12698.35,10.189,19,51,435:437:435,27.73,0.14365941
1308,336,62,138,12708.54,10.189,19,52,430:430,27.73,0.14365941
1309,328,62,139,12718.73,10.189,19,51,430:437,28.33,0.14365941
1310,327,61,139,12728.93,10.189,19,51,865,28.33,0.14365941
1311,327,60,140,12739.11,10.189,19,52,432:426:426,28.33,0.14365941
1312,332,59,140,12749.3,10.189,19,54,432:430,28.33,0.14365941
1313,330,59,140,12759.49,10.189,19,53,430:425,28.33,0.14365941
1314,333,58,140,12769.68,10.189,19,55,425:432,27.94,0.14365941
1315,334,59,139,12779.88,10.189,19,54,432:428:428,27.94,0.14365941
1316,330,59,140,12790.06,10.189,19,53,423:432,27.94,0.14365941
1317,329,59,139,12800.26,10.189,19,53,432:426,27.94,0.14365941
1318,339,58,141,12810.43,10.189,19,56,425:423:432,27.94,0.14365941
1319,335,59,140,12820.63,10.189,19,54,430:426,27.29,0.14365941
1320,336,60,141,12830.82,10.189,19,53,423:425,27.29,0.14365941
1321,337,62,139,12841.0,10.189,19,52,432:433:432,27.29,0.14365941
1322,331,62,140,12851.2,10.189,19,51,426:425,27.29,0.14365941
1323,328,63,139,12861.38,10.189,19,50,433:432:432,27.29,0.14365941
1324,337,63,139,12871.57,10.189,19,51,430:426,27.25,0.14365941
1325,335,63,140,12881.76,10.189,19,51,423:430,27.25,0.14365941
1326,324,63,140,12891.96,10.189,19,49,430:428:425,27.25,0.14365941
1327,327,62,141,12902.14,10.189,19,50,423:430,27.25,0.14365941
1328,329,60,140,12912.32,10.189,19,52,432:432,27.25,0.14365941
1329,339,59,140,12922.52,10.189,19,55,426:423:437,26.82,0.14365941
1330,335,60,139,12932.7,10.189,19,53,864,26.82,0.14365941
1331,329,61,139,12942.89,10.189,19,52,853,26.82,0.14365941
1332,335,60,139,12953.08,10.189,19,53,437:435,26.82,0.14365941
1333,331,61,139,12963.27,10.189,19,52,430:425:430,26.82,0.14365941
1334,329,61,139,12973.46,10.189,19,52,435:432,27.33,0.14365941
1335,327,60,139,12983.65,10.189,19,52,433:428,27.33,0.14365941
1336,335,60,140,12993.84,10.189,19,53,426:428:435,27.33,0.14365941
1337,334,59,138,13004.04,10.189,19,54,435:433,27.33,0.14365941
1338,328,60,139,13014.22,10.189,19,52,430:426,27.33,0.14365941
1339,328,59,138,13024.4,10.189,19,53,437:437:435,27.28,0.14365941
1340,332,59,138,13034.59,10.189,19,54,432:432,27.28,0.14365941
1341,336,58,138,13044.79,10.189,19,55,439:437,27.28,0.14365941
1342,339,59,139,13054.97,10.189,19,55,432:430:430,27.28,0.14365941
1343,332,61,138,13065.17,10.189,19,52,437:437,27.28,0.14365941
1344,333,62,138,13075.35,10.189,19,51,435:432,28.03,0.14365941
1345,332,62,138,13085.55,10.189,19,51,430:875,28.03,0.14365941
1346,334,62,138,13095.74,10.189,19,51,432:432,28.03,0.14365941
1347,332,62,139,13105.92,10.189,19,51,428,28.03,0.14365941
1348,328,62,139,13116.11,10.189,19,51,861:435,28.03,0.14365941
1349,333,61,139,13126.29,10.189,19,52,432:426:428,28.92,0.14365941
1350,326,60,139,13136.48,10.189,19,52,433:435,28.92,0.14365941
1351,333,60,138,13146.67,10.189,19,53,435:430,28.92,0.14365941
1352,336,60,139,13156.86,10.189,19,53,428:433,28.92,0.14365941
1353,333,60,139,13167.05,10.189,19,53,433:432:430,28.92,0.14365941
1354,333,61,139,13177.24,10.189,19,52,425:437,29.51,0.14365941
1355,331,61,139,13187.43,10.189,19,52,435:430:430,29.51,0.14365941
1356,331,61,140,13197.63,10.189,19,52,426:432,29.51,0.14365941
1357,329,61,138,13207.81,10.189,19,52,437:433:433,29.51,0.14365941
1358,329,60,139,13218.12,10.31,19,52,428:430,29.51,0.14365941
1359,334,59,140,13228.31,10.189,19,54,426:435,28.73,0.14365941
1360,333,60,139,13238.5,10.189,19,53,433:432,28.73,0.14365941
1361,328,60,139,13248.68,10.189,19,52,430,28.73,0.14365941
1362,328,60,139,13258.87,10.189,19,52,864:432:426,28.73,0.14365941
1363,332,60,138,13269.06,10.189,19,53,435:435,28.73,0.14365941
1364,332,60,138,13279.26,10.189,19,53,435:428,28.21,0.14365941
1365,332,58,139,13289.44,10.189,19,55,430:428:439,28.21,0.14365941
1366,333,58,138,13299.63,10.189,19,55,437:435,28.21,0.14365941
1367,332,59,138,13309.82,10.189,19,54,432:430,28.21,0.14365941
1368,331,59,138,13320.01,10.189,19,54,439:437,28.21,0.14365941
1369,343,59,138,13330.2,10.189,19,56,432:432:437,28.65,0.14365941
1370,338,60,138,13340.38,10.189,19,54,435:442,28.65,0.14365941
1371,331,62,138,13350.57,10.189,19,51,432:432,28.65,0.14365941
1372,331,63,137,13360.76,10.189,19,50,430:439:439,28.65,0.14365941
1373,326,62,137,13370.95,10.189,19,50,439:435,28.65,0.14365941
1374,327,61,138,13381.14,10.189,19,51,432:437,28.15,0.14365941
1375,338,60,137,13391.34,10.189,19,54,439:439:432,28.15,0.14365941
1376,334,60,137,13401.52,10.189,19,53,439:437,28.15,0.14365941
1377,334,61,137,13411.71,10.189,19,52,437:432,28.15,0.14365941
1378,333,61,138,13421.9,10.189,19,52,432:435,28.15,0.14365941
1379,328,62,137,13432.08,10.189,19,51,432:444:442,27.82,0.14365941
1380,330,62,136,13442.27,10.189,19,51,437:435,27.82,0.14365941
1381,329,60,136,13452.47,10.189,19,52,441:441,27.82,0.14365941
1382,335,60,137,13462.65,10.189,19,53,439:437:435,27.82,0.14365941
1383,335,60,137,13472.84,10.189,19,53,439:441,27.82,0.14365941
1384,328,60,137,13483.03,10.189,19,52,439:437,27.6,0.14365941
1385,333,60,137,13493.23,10.189,19,53,435:433,27.6,0.14365941
1386,339,60,137,13503.42,10.189,19,54,437:442:437,27.6,0.14365941
1387,332,62,137,13513.6,10.189,19,51,433:437,27.6,0.14365941
1388,332,61,138,13523.78,10.189,19,52,437:432,27.6,0.14365941
1389,335,63,138,13533.97,10.189,19,51,426:439:437,28.24,0.14365941
1390,328,63,138,13544.16,10.189,19,50,430:435,28.24,0.14365941
1391,328,62,138,13554.35,10.189,19,51,435:437:437,28.24,0.14365941
1392,329,61,138,13564.55,10.189,19,52,433:432,28.24,0.14365941
1393,324,59,138,13574.73,10.189,19,52,873,28.24,0.14365941
1394,334,59,137,13584.92,10.189,19,54,439:433,29.06,0.14365941
1395,335,58,138,13595.11,10.189,19,55,430:435:437,29.06,0.14365941
1396,329,58,137,13605.3,10.189,19,54,441:437,29.06,0.14365941
1397,340,59,138,13615.49,10.189,19,55,433:432,29.06,0.14365941
1398,336,59,139,13625.67,10.189,19,54,430:437,29.06,0.14365941
1399,330,61,139,13635.86,10.189,19,52,433:430:430,28.43,0.14365941
1400,331,61,139,13646.05,10.189,19,52,453:421,28.43,0.14365941
1401,328,60,139,13656.24,10.189,19,52,433:432,28.43,0.14365941
1402,327,59,139,13666.43,10.189,19,53,425:439,28.43,0.14365941
1403,332,58,139,13676.62,10.189,19,55,435:432:430,28.43,0.14365941
1404,333,58,138,13686.81,10.189,19,55,867:437,28.8,0.14365941
1405,332,58,138,13697.0,10.189,19,55,435:432,28.8,0.14365941
1406,331,58,138,13707.19,10.189,19,54,435:437,28.8,0.14365941
1407,331,58,138,13717.38,10.189,19,54,435:432,28.8,0.14365941
1408,333,57,138,13727.56,10.189,19,56,430:437:437,28.8,0.14365941
1409,334,58,138,13737.75,10.189,19,55,435:433,29.43,0.14365941
1410,333,58,138,13747.94,10.189,19,55,432:439,29.43,0.14365941
1411,326,59,138,13758.13,10.189,19,53,437:437,29.43,0.14365941
1412,333,58,137,13768.33,10.189,19,55,870:444,29.43,0.14365941
1413,339,58,137,13778.51,10.189,19,56,439:437,29.43,0.14365941
1414,331,58,137,13788.7,10.189,19,54,437:442,30.25,0.14365941
1415,332,60,137,13798.89,10.189,19,53,411:465,30.25,0.14365941
1416,333,60,137,13809.08,10.189,19,53,437:442:444,30.25,0.14365941
1417,336,60,136,13819.26,10.189,19,53,437:437,30.25,0.14365941
1418,336,62,137,13829.46,10.189,19,52,437:435,30.25,0.14365941
1419,327,62,136,13839.65,10.189,19,50,449:442:442,31.98,0.14365941
1420,334,63,136,13849.83,10.189,19,51,439:433,31.98,0.14365941
1421,333,63,136,13860.03,10.189,19,50,446:442,31.98,0.14365941
1422,328,63,137,13870.21,10.189,19,50,437:437:444,31.98,0.14365941
1423,332,63,136,13880.4,10.189,19,50,441:437,31.98,0.14365941
1424,330,62,137,13890.59,10.189,19,51,437:442,32.34,0.14365941
1425,333,62,136,13900.78,10.189,19,51,884,32.34,0.14365941
1426,330,61,137,13910.97,10.189,19,52,437:435:444,32.34,0.14365941
1427,329,61,136,13921.16,10.189,19,52,442:439,32.34,0.14365941
1428,329,60,136,13931.34,10.189,19,52,435:446,32.34,0.14365941
1429,333,60,135,13941.53,10.189,19,53,444:437,32.19,0.14365941
1430,331,59,136,13951.72,10.189,19,54,439:442,32.19,0.14365941
1431,336,60,136,13961.91,10.189,19,53,442:444:437,32.19,0.14365941
1432,335,61,136,13972.1,10.189,19,52,435:448,32.19,0.14365941
1433,330,62,136,13982.3,10.189,19,51,442:439,32.19,0.14365941
1434,326,61,136,13992.48,10.189,19,51,435:444,31.7,0.14365941
1435,329,60,136,14002.67,10.189,19,52,442:439:437,31.7,0.14365941
1436,335,59,137,14012.86,10.189,19,54,437:444,31.7,0.14365941
1437,335,60,136,14023.04,10.189,19,53,444:439:439,31.7,0.14365941
1438,334,61,136,14033.23,10.189,19,52,435:444,31.7,0.14365941
1439,330,61,136,14043.42,10.189,19,52,441:446,30.97,0.14365941
1440,332,61,136,14053.61,10.189,19,52,441:439,30.97,0.14365941
1441,336,62,136,14063.81,10.189,19,52,437:439:439,30.97,0.14365941
1442,332,62,137,14074.0,10.189,19,51,437:435,30.97,0.14365941
1443,332,62,137,14084.18,10.189,19,51,437:435,30.97,0.14365941
1444,325,62,137,14094.37,10.189,19,50,444:437,29.7,0.14365941
1445,332,61,137,14104.56,10.189,19,52,437:437:437,29.7,0.14365941
1446,335,60,137,14114.74,10.189,19,53,437:437,29.7,0.14365941
1447,328,60,137,14124.93,10.189,19,52,428:444,29.7,0.14365941
1448,328,60,137,14135.12,10.189,19,52,439:433,29.7,0.14365941
1449,335,59,138,14145.31,10.189,19,54,433:435:439,29.64,0.14365941
1450,335,59,137,14155.54,10.189,19,54,437:435,29.64,0.14365941
1451,329,60,137,14165.72,10.189,19,52,437:435,29.64,0.14365941
1452,332,60,138,14175.92,10.189,19,53,432:428:441,29.64,0.14365941
1453,333,61,137,14186.08,10.189,19,52,437:435,29.64,0.14365941
1454,327,60,138,14196.27,10.189,19,52,428:437,31.18,0.14365941
1455,331,60,138,14206.45,10.189,19,53,435:428:437,31.18,0.14365941
1456,328,59,138,14216.64,10.189,19,53,867,31.18,0.14365941
1457,330,58,139,14226.82,10.189,19,54,428:430,31.18,0.14365941
1458,333,57,138,14237.02,10.189,19,56,435:435:435,31.18,0.14365941
1459,334,57,139,14247.2,10.189,19,56,430:426,32.2,0.14365941
1460,334,58,139,14257.39,10.189,19,55,432:439,32.2,0.14365941
1461,338,58,139,14267.58,10.189,19,56,432:430:428,32.2,0.14365941
1462,334,60,139,14277.77,10.189,19,53,437:432,32.2,0.14365941
1463,333,61,139,14287.96,10.189,19,52,432:428,32.2,0.14365941
1464,332,62,138,14298.15,10.189,19,51,437:437,32.1,0.14365941
1465,329,61,139,14308.34,10.189,19,52,432:425:435,32.1,0.14365941
1466,332,61,138,14318.53,10.189,19,52,437:432,32.1,0.14365941
1467,331,60,138,14328.71,10.189,19,53,437:437,32.1,0.14365941
1468,333,60,139,14338.94,10.189,19,53,435:430:430,32.1,0.14365941
1469,335,61,139,14349.1,10.189,19,52,435:432,32.03,0.14365941
1470,332,61,139,14359.28,10.189,19,52,432:432:435,32.03,0.14365941
1471,334,62,138,14369.47,10.189,19,51,435:428,32.03,0.14365941
1472,333,62,138,14379.66,10.189,19,51,437:435,32.03,0.14365941
1473,330,63,138,14389.85,10.189,19,50,432:435,32.03,0.14365941
1474,323,61,138,14400.04,10.189,19,51,437:435:432,33.55,0.14365941
1475,331,60,139,14410.23,10.189,19,53,430:435,33.55,0.14365941
1476,337,60,138,14420.41,10.189,19,54,439:437,33.55,0.14365941
1477,331,60,137,14430.6,10.189,19,53,437:433,33.55,0.14365941
1478,328,60,136,14440.79,10.189,19,52,442:441:437,33.55,0.14365941
1479,329,59,137,14450.99,10.189,19,53,437:437,33.79,0.14365941
1480,336,59,137,14461.17,10.189,19,54,442:439,33.79,0.14365941
1481,334,59,137,14471.37,10.189,19,54,437:437,33.79,0.14365941
1482,328,59,137,14481.55,10.189,19,53,437:441:439,33.79,0.14365941
1483,328,59,137,14491.74,10.189,19,53,437:437,33.79,0.14365941
1484,331,58,137,14501.93,10.189,19,54,441:437,32.76,0.14365941
1485,331,57,137,14512.12,10.189,19,55,437:437:439,32.76,0.14365941
1486,333,58,137,14522.32,10.189,19,55,439:437,32.76,0.14365941
1487,332,58,137,14532.49,10.189,19,55,432:442,32.76,0.14365941
1488,327,58,137,14542.68,10.189,19,54,439:878,32.76,0.14365941
1489,335,58,137,14552.87,10.189,19,55,437:437,32.07,0.14365941
1490,334,57,137,14563.07,10.189,19,56,437:435,32.07,0.14365941
1491,335,58,137,14573.26,10.189,19,55,437:437,32.07,0.14365941
1492,332,59,136,14583.44,10.189,19,54,444:442:439,32.07,0.14365941
1493,331,60,136,14593.64,10.189,19,53,437:444,32.07,0.14365941
1494,331,60,136,14603.83,10.189,19,53,441:439,31.62,0.14365941
1495,329,59,136,14614.02,10.189,19,53,435:444,31.62,0.14365941
1496,330,58,135,14624.2,10.189,19,54,442:439,31.62,0.14365941
1497,331,58,137,14634.38,10.189,19,54,437:435:444,31.62,0.14365941
1498,333,57,135,14644.58,10.189,19,56,444:442,31.62,0.14365941
1499,332,58,136,14654.76,10.189,19,55,437:439,31.31,0.14365941
1500,329,58,136,14664.95,10.189,19,54,444:442,31.31,0.14365941
1501,315,59,136,14675.14,10.189,19,51,437:442:442,31.31,0.14365941
1502,292,72,136,14685.34,10.189,19,39,435:444:439,31.31,0.14384058
1503,270,87,136,14694.79,9.461,19,30,437:435,31.31,0.14402173
1504,263,90,136,14704.2,9.396,19,28,444:442,30.32,0.1442029
1505,263,89,136,14713.65,9.461,19,28,439:435,30.32,0.14438406
1506,264,89,137,14723.11,9.461,19,28,437:444,30.32,0.14456522
1507,263,96,137,14732.57,9.461,19,26,439:439:439,30.32,0.14474638
1508,263,96,137,14742.03,9.461,19,26,435:442,30.32,0.14492753
1509,262,96,136,14751.49,9.461,19,26,441:439,30.45,0.1451087
1510,260,94,137,14760.95,9.461,19,26,437:437,30.45,0.14528985
1511,260,94,137,14770.42,9.461,19,26,884:435,30.45,0.14547102
1512,264,91,138,14779.89,9.461,19,28,435:430,30.45,0.14565217
1513,265,92,138,14789.34,9.461,19,28,442:435,30.45,0.14583333
1514,264,95,138,14798.8,9.461,19,27,433:433,29.75,0.1460145
1515,261,95,137,14808.26,9.461,19,26,441:437:433,29.75,0.14619565
1516,262,93,137,14817.73,9.461,19,27,437:437,29.75,0.14637682
1517,263,93,138,14827.19,9.461,19,27,432:435:435,29.75,0.14655797
1518,262,92,138,14836.64,9.461,19,27,442,29.75,0.14673913
1519,262,92,137,14846.11,9.461,19,27,437:875,31.64,0.1469203
1520,264,92,137,14855.57,9.461,19,27,437:439,31.64,0.14710145
1521,262,91,137,14865.03,9.461,19,27,875:437,31.64,0.14728262
1522,262,90,137,14874.5,9.461,19,28,439:435,31.64,0.14746377
1523,262,88,138,14883.96,9.461,19,28,435:437,31.64,0.14764492
1524,263,89,137,14893.41,9.461,19,28,442:439,32.9,0.14782609
1525,266,91,137,14902.87,9.461,19,28,437:437:430,32.9,0.14800724
1526,264,92,137,14912.33,9.461,19,27,444:439,32.9,0.14818841
1527,262,91,137,14921.8,9.461,19,27,437:433,32.9,0.14836957
1528,261,90,136,14931.26,9.461,19,28,444:441:439,32.9,0.14855072
1529,263,89,137,14940.72,9.461,19,28,435:444,32.96,0.14873189
1530,264,89,136,14950.18,9.461,19,28,441:437,32.96,0.14891304
1531,263,90,136,14959.64,9.461,19,28,437:444,32.96,0.14909421
1532,262,89,136,14969.1,9.461,19,28,444:442,32.96,0.14927536
1533,262,87,136,14978.56,9.461,19,29,441:437:446,32.96,0.14945652
1534,263,88,136,14988.03,9.461,19,29,442:437,32.6,0.14963768
1535,263,88,136,14997.49,9.461,19,29,441:441:437,32.6,0.14981884
1536,264,88,136,15006.96,9.461,19,29,439:442,32.6,0.15
1537,263,89,135,15016.41,9.461,19,28,446:444,32.6,0.15018116
1538,261,87,135,15025.88,9.461,20,29,442:437,32.6,0.15036231
1539,263,87,135,15035.33,9.461,20,29,449:887,32.36,0.15054348
1540,264,88,136,15044.79,9.461,20,29,439:439,32.36,0.15072463
1541,263,89,136,15054.26,9.461,19,28,448:441,32.36,0.1509058
1542,262,89,136,15063.72,9.461,20,28,441:439,32.36,0.15108696
1543,260,87,136,15073.18,9.461,20,29,442:444,32.36,0.15126811
1544,262,84,135,15082.64,9.461,20,30,442:442,32.36,0.15144928
1545,265,84,135,15092.1,9.461,20,30,442:446:446,32.2,0.15163043
1546,264,88,135,15101.56,9.461,20,29,444:444,32.2,0.1518116
1547,263,88,134,15111.02,9.461,20,29,446:449,32.2,0.15199275
1548,263,87,134,15120.48,9.461,20,29,449:448:446,32.2,0.1521739
1549,262,88,134,15129.95,9.461,20,28,446:444,31.31,0.15235507
