time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,hrv
4319.0,283.0,77.0,135.0,42290.9,57.6,-10.785837,165.82413,14.06,35.0,0.44059497,61.02200000000001,72.619,34.55,234.2,74.9,439:449
4320.0,285.0,76.0,134.0,42304.8,57.6,-10.785813,165.82425,14.08,36.0,0.44077635,61.086,73.009,34.38,233.6,74.96,446:451
4321.0,287.0,76.0,134.0,42318.4,57.2,-10.785803,165.82437,14.0,36.0,0.44095773,61.02299999999999,73.526,34.19,233.7,75.33,448:446:442
4322.0,287.0,77.0,134.0,42332.3,56.6,-10.785806,165.8245,13.92,36.0,0.44113913,60.803999999999995,73.81000000000002,34.0,235.1,75.58,441:437
4323.0,285.0,79.0,134.0,42346.3,56.2,-10.785817,165.82463,13.88,34.0,0.4413205,60.646,74.347,33.79,236.5,75.77,444:442
4324.0,285.0,79.0,133.0,42360.3,55.8,-10.78583,165.82475,13.88,34.0,0.44150192,60.584,73.126,33.55,235.8,75.77,444:441
4325.0,282.0,79.0,133.0,42374.3,55.6,-10.785844,165.82489,13.9,34.0,0.4416833,60.65400000000001,71.43800000000002,33.5,235.6,75.83,442:444:442
4326.0,280.0,78.0,133.0,42388.1,55.8,-10.785857,165.82501,13.94,34.0,0.44186467,60.907,73.884,33.48,235.5,75.9,442:435
4327.0,283.0,75.0,134.0,42401.6,56.0,-10.785869,165.82513,13.86,36.0,0.44204608,61.12599999999999,74.25700000000002,33.47,235.4,76.07,446:446
4328.0,289.0,75.0,134.0,42414.7,56.4,-10.78588,165.82526,13.68,37.0,0.44222745,61.218,73.251,33.45,235.3,76.31,444:439:446
4329.0,289.0,76.0,134.0,42427.4,56.6,-10.78589,165.82536,13.42,36.0,0.44240886,61.297,74.14,33.45,234.4,76.22,446:437
4330.0,286.0,80.0,136.0,42439.9,56.6,-10.7859,165.82549,13.12,34.0,0.44259024,61.327,74.922,33.47,233.1,75.95,449:448
4331.0,282.0,80.0,136.0,42452.2,56.6,-10.785924,165.82559,12.82,34.0,0.44277164,61.347,74.647,33.48,231.8,75.67,446:442
4332.0,280.0,79.0,135.0,42464.5,56.4,-10.785997,165.82567,12.58,34.0,0.44295302,61.193,73.38399999999999,33.52,231.0,75.69,441:448:448
4333.0,283.0,76.0,135.0,42476.8,56.2,-10.7861,165.82571,12.42,36.0,0.4431344,60.93599999999999,75.19899999999998,33.57,230.3,75.82,446:444
4334.0,283.0,76.0,135.0,42489.1,56.2,-10.78621,165.82573,12.34,36.0,0.4433158,60.995000000000005,74.308,33.61,229.7,75.95,442:446
4335.0,286.0,74.0,135.0,42501.3,56.0,-10.786321,165.82573,12.28,37.0,0.44349718,61.238,74.08600000000001,33.49,229.2,76.21,446:444
4336.0,286.0,75.0,135.0,42513.5,56.0,-10.786426,165.82576,12.26,36.0,0.4436786,61.46,75.09400000000001,33.35,228.1,76.14,439:893
4337.0,284.0,76.0,135.0,42525.9,55.4,-10.7865305,165.8258,12.28,36.0,0.44385996,61.511,73.922,33.18,226.1,75.3,442:442
4338.0,285.0,75.0,135.0,42538.5,54.8,-10.786643,165.82582,12.34,36.0,0.44404137,61.537,73.86100000000002,32.97,223.5,74.44,446:449
4339.0,285.0,75.0,135.0,42551.5,54.6,-10.786757,165.8258,12.48,36.0,0.44422275,61.63799999999999,73.051,32.61,218.8,73.51,437:439
4340.0,290.0,77.0,134.0,42564.4,54.6,-10.786862,165.82576,12.62,36.0,0.44440413,61.734,74.649,32.3,216.2,72.61,446:442
4341.0,288.0,79.0,134.0,42577.1,54.6,-10.786951,165.82568,12.72,35.0,0.44458553,61.779999999999994,74.08099999999999,32.01,214.5,71.76,439:441:437
4342.0,285.0,81.0,135.0,42589.6,54.8,-10.78703,165.8256,12.74,34.0,0.4447669,61.78399999999999,73.763,31.85,214.4,71.68,448:446
4343.0,284.0,82.0,135.0,42602.0,54.6,-10.787106,165.82552,12.7,33.0,0.44494832,61.773,74.12400000000001,31.68,214.3,71.6,444:441
4344.0,284.0,82.0,135.0,42614.5,54.2,-10.787187,165.82544,12.6,33.0,0.4451297,61.727,75.15299999999999,31.59,215.5,72.03,444:444:442
4345.0,286.0,81.0,135.0,42627.1,54.0,-10.787269,165.82536,12.54,34.0,0.44531107,61.706999999999994,74.532,31.55,217.5,72.77,439:446
4346.0,284.0,81.0,135.0,42639.6,54.0,-10.787349,165.82527,12.5,33.0,0.44549248,61.593999999999994,73.37899999999999,31.61,220.4,73.62,444:442
4347.0,284.0,81.0,135.0,42651.9,54.4,-10.787428,165.8252,12.46,33.0,0.44567385,61.465,74.58200000000001,31.74,223.3,74.36,435
4348.0,283.0,79.0,135.0,42663.7,54.8,-10.787517,165.82513,12.34,34.0,0.44585526,61.29,73.51700000000001,32.11,225.4,74.02,890:439:444
4349.0,285.0,79.0,136.0,42675.1,55.2,-10.787611,165.82509,12.12,34.0,0.44603664,61.161,72.83399999999999,32.51,227.2,73.71,442:437
4350.0,285.0,79.0,135.0,42686.2,55.6,-10.787703,165.82506,11.82,34.0,0.44621804,61.09000000000001,73.697,33.13,227.2,73.55,444:442
4351.0,286.0,80.0,135.0,42697.0,55.8,-10.787782,165.825,11.48,34.0,0.44639942,61.097,72.66400000000002,33.64,227.6,73.62,439:439:439
4352.0,284.0,80.0,135.0,42707.7,55.8,-10.78784,165.82492,11.16,34.0,0.4465808,61.13100000000001,72.626,34.02,228.5,73.94,442:437
4353.0,287.0,80.0,135.0,42718.3,55.6,-10.787879,165.82483,10.92,34.0,0.4467622,61.102999999999994,73.689,34.41,229.3,74.26,442:441
4354.0,285.0,81.0,135.0,42729.1,55.6,-10.787907,165.82474,10.8,34.0,0.44694358,60.748000000000005,74.053,35.06,228.4,73.32,439:442
4355.0,281.0,82.0,135.0,42740.0,55.6,-10.787931,165.82465,10.76,33.0,0.447125,60.57600000000001,73.74000000000001,35.57,227.5,72.58,442:439
4356.0,281.0,81.0,135.0,42750.8,55.4,-10.787962,165.82454,10.76,33.0,0.44730636,60.647000000000006,74.39599999999999,35.85,226.7,72.26,437:435:437
4357.0,278.0,78.0,135.0,42761.8,55.2,-10.788012,165.82446,10.82,34.0,0.44748774,60.717,72.908,35.95,228.0,72.82,433:439
4358.0,288.0,75.0,135.0,42772.9,55.0,-10.788064,165.82437,10.92,37.0,0.44766915,60.78700000000001,72.523,35.97,230.2,73.77,437:435
4359.0,287.0,75.0,136.0,42784.2,54.8,-10.788089,165.82426,11.02,37.0,0.44785053,60.88600000000001,72.71099999999998,35.95,232.1,74.59,437:437
4360.0,284.0,74.0,136.0,42795.6,54.4,-10.788089,165.82417,11.12,37.0,0.44803193,60.986,72.318,35.92,228.9,74.2,439:439:437
4361.0,287.0,77.0,136.0,42807.5,53.8,-10.788073,165.82407,11.34,36.0,0.4482133,60.919,71.75500000000001,35.79,225.5,74.03,439
4362.0,289.0,77.0,136.0,42819.7,53.2,-10.788043,165.82396,11.58,36.0,0.44839472,60.663,72.562,35.66,224.5,74.48,882:437:442
4363.0,284.0,78.0,136.0,42832.2,52.8,-10.788003,165.82385,11.86,35.0,0.4485761,60.642999999999994,72.005,35.67,224.3,74.84,442:441
4364.0,284.0,79.0,137.0,42844.9,52.4,-10.787952,165.82375,12.14,34.0,0.44875747,60.697,72.07,35.7,224.3,75.08,439:437
4365.0,286.0,78.0,137.0,42857.8,52.2,-10.787897,165.82364,12.44,35.0,0.44893888,60.697,73.398,35.79,224.7,75.01,437:444
4366.0,281.0,79.0,137.0,42870.6,52.0,-10.787842,165.82353,12.62,34.0,0.44912025,60.714,73.28,35.84,224.4,74.69,444:442:442
4367.0,280.0,79.0,137.0,42883.5,51.8,-10.787799,165.82343,12.76,34.0,0.44930166,60.815,71.744,35.83,222.6,73.92,444:442
4368.0,282.0,77.0,137.0,42896.5,51.2,-10.787781,165.8233,12.86,35.0,0.44948304,60.902999999999984,72.54100000000001,35.82,220.8,73.15,441:442
4369.0,285.0,75.0,136.0,42909.8,50.6,-10.787797,165.8232,12.98,36.0,0.44966444,60.93900000000001,73.63,35.74,218.5,72.75,439:442
4370.0,289.0,75.0,136.0,42923.4,49.8,-10.787829,165.82307,13.12,37.0,0.44984582,60.977,72.43699999999998,35.64,216.0,72.5,439:435:444
4371.0,287.0,76.0,136.0,42937.3,49.2,-10.78785,165.82294,13.34,36.0,0.4500272,61.02444444444445,72.68,35.58,215.2,72.58,441:439
4372.0,286.0,79.0,136.0,42951.4,48.6,-10.787824,165.82281,13.58,35.0,0.4502086,61.01,73.83909090909091,35.53,214.7,72.72,439:433
4373.0,287.0,80.0,137.0,42965.8,47.8,-10.787758,165.82271,13.86,34.0,0.45038998,60.956,72.684,35.39,212.4,71.93,444:442
4374.0,283.0,81.0,135.0,42980.4,47.0,-10.78767,165.8226,14.12,33.0,0.4505714,60.97399999999999,72.22200000000001,35.24,210.9,71.52,441:437:444
4375.0,284.0,82.0,135.0,42995.2,46.4,-10.787574,165.82251,14.36,33.0,0.45075276,61.13099999999999,72.529,35.07,211.1,71.91,441:437
4376.0,287.0,81.0,136.0,43010.2,45.6,-10.7874775,165.82242,14.58,34.0,0.45093414,61.194,73.845,34.9,211.3,72.29,439:435
4377.0,289.0,81.0,136.0,43025.4,45.0,-10.787382,165.82231,14.8,34.0,0.45111555,61.126,72.76100000000001,34.57,210.5,72.31,444:444:442
4378.0,285.0,83.0,137.0,43040.6,44.4,-10.78728,165.82222,14.96,33.0,0.45129693,61.029999999999994,72.77599999999998,34.08,208.7,71.98,442
4379.0,282.0,84.0,136.0,43056.0,44.0,-10.787207,165.8221,15.12,32.0,0.45147833,61.072,73.30199999999999,33.85,208.2,72.37,885:439
4380.0,281.0,82.0,136.0,43071.1,43.8,-10.787179,165.82198,15.18,33.0,0.4516597,61.136,71.354,33.61,208.4,72.67,444:442
4381.0,287.0,80.0,136.0,43086.2,43.6,-10.787169,165.82184,15.2,34.0,0.45184112,61.198,72.526,33.34,209.6,72.84,441:888
4382.0,287.0,80.0,136.0,43101.1,43.2,-10.787178,165.8217,15.14,34.0,0.4520225,61.209,72.06899999999999,33.16,210.3,72.95,444:442
4383.0,285.0,81.0,136.0,43116.1,42.6,-10.787217,165.82156,15.1,34.0,0.45220387,61.254,70.99900000000001,33.07,210.3,72.98,437:444
4384.0,282.0,82.0,136.0,43131.2,41.8,-10.787296,165.82146,15.04,33.0,0.45238528,61.25,72.485,33.07,210.3,72.99,444:444
4385.0,285.0,81.0,135.0,43146.5,41.0,-10.78742,165.8214,15.08,34.0,0.45256665,61.151,71.09799999999998,33.28,210.2,72.95,437:446
4386.0,283.0,80.0,135.0,43161.9,40.4,-10.787559,165.8214,15.14,34.0,0.45274806,61.089,71.297,33.43,210.8,73.01,446:441:448
4387.0,281.0,79.0,135.0,43177.5,39.8,-10.787691,165.82144,15.28,34.0,0.45292944,61.111,73.893,33.56,211.8,73.12,446:444
4388.0,283.0,77.0,135.0,43193.1,39.2,-10.787791,165.82153,15.4,35.0,0.4531108,60.94,73.43900000000001,33.69,212.7,73.22,437:451
4389.0,287.0,76.0,135.0,43208.9,38.4,-10.787858,165.82167,15.54,36.0,0.45329222,60.866,72.344,33.83,212.8,72.63,446:444
4390.0,289.0,76.0,135.0,43224.6,37.8,-10.787902,165.8218,15.62,36.0,0.4534736,61.017999999999994,72.863,34.19,212.7,72.18,442:449:448
4391.0,286.0,79.0,135.0,43240.4,37.4,-10.787935,165.82195,15.7,35.0,0.453655,61.289,72.184,34.57,213.1,72.25,448:449
4392.0,282.0,81.0,135.0,43256.1,37.0,-10.787969,165.82208,15.72,33.0,0.45383638,61.496,71.648,34.84,214.4,73.11,448
4393.0,280.0,79.0,135.0,43271.8,36.6,-10.788015,165.82222,15.74,34.0,0.4540178,61.59400000000001,73.638,34.97,215.6,73.55,444:901
4394.0,285.0,77.0,135.0,43287.3,36.4,-10.788079,165.82234,15.68,35.0,0.45419917,61.54599999999999,72.14199999999998,35.08,216.9,73.89,894:449
4395.0,286.0,77.0,135.0,43302.5,36.4,-10.7881565,165.82246,15.58,35.0,0.45438054,61.499,71.678,35.22,217.7,74.34,448:444
4396.0,288.0,78.0,135.0,43317.6,36.2,-10.788246,165.82256,15.44,35.0,0.45456195,61.513,73.102,35.37,218.5,74.86,437:453
4397.0,284.0,78.0,135.0,43332.3,36.4,-10.788338,165.82266,15.24,35.0,0.45474333,61.53899999999999,72.34700000000001,35.64,219.8,75.57,451:449
4398.0,283.0,78.0,134.0,43346.8,36.4,-10.788413,165.82277,15.0,35.0,0.45492473,61.607000000000006,72.336,35.78,220.9,75.85,446:451:446
4399.0,284.0,77.0,134.0,43361.1,36.4,-10.788461,165.82289,14.76,35.0,0.4551061,61.669,73.20899999999999,35.85,221.9,75.86,448:439
4400.0,287.0,77.0,134.0,43375.2,36.2,-10.788476,165.82301,14.54,36.0,0.45528752,61.79600000000001,73.747,35.93,219.1,75.01,451:448
4401.0,285.0,77.0,133.0,43389.2,35.8,-10.788475,165.82315,14.32,35.0,0.4554689,61.96199999999999,72.58699999999999,36.0,215.7,74.32,446:442
4402.0,286.0,78.0,134.0,43403.4,35.2,-10.788491,165.82327,14.22,35.0,0.45565027,62.124,72.50099999999999,36.08,211.2,73.99,449:448
4403.0,285.0,79.0,134.0,43417.7,34.4,-10.788535,165.8234,14.18,34.0,0.45583168,62.21900000000001,74.86099999999999,36.15,210.8,73.95,446:444:448
4404.0,285.0,80.0,134.0,43432.3,33.8,-10.788612,165.8235,14.24,34.0,0.45601305,62.28099999999999,74.261,36.16,211.5,74.22,446:448
4405.0,289.0,80.0,133.0,43447.1,33.2,-10.788733,165.82355,14.38,34.0,0.45619446,62.267,73.896,36.12,213.1,74.78,446:451
4406.0,288.0,83.0,133.0,43461.9,32.8,-10.788864,165.82355,14.54,33.0,0.45637584,62.24499999999999,75.448,36.11,214.6,75.09,449:442
4407.0,282.0,85.0,134.0,43476.7,32.4,-10.788967,165.82346,14.66,32.0,0.4565572,62.19200000000001,74.12,36.11,216.1,75.31,451:451
4408.0,280.0,83.0,134.0,43491.5,32.0,-10.789052,165.82335,14.76,32.0,0.45673862,62.215,73.45,36.1,215.6,75.32,449:442:456
4409.0,283.0,79.0,134.0,43506.2,31.6,-10.789135,165.82324,14.78,34.0,0.45692,62.24499999999999,74.61000000000001,36.07,213.9,75.16,451:449
4410.0,288.0,78.0,134.0,43521.0,31.2,-10.789219,165.82314,14.78,35.0,0.4571014,62.248000000000005,73.56800000000001,36.01,211.9,74.91,444:453:451
4411.0,286.0,79.0,134.0,43535.7,30.8,-10.789304,165.82304,14.76,35.0,0.45728278,62.23199999999999,72.32300000000001,35.94,210.2,74.77,451:444
4412.0,282.0,78.0,134.0,43550.4,30.6,-10.789373,165.82292,14.74,35.0,0.4574642,62.12600000000001,73.12400000000001,35.79,209.4,75.22,453:451
4413.0,285.0,77.0,134.0,43565.0,30.4,-10.789368,165.82278,14.7,35.0,0.45764557,61.996,72.425,35.65,209.5,75.71,448:449
4414.0,284.0,76.0,133.0,43579.5,30.4,-10.789307,165.82268,14.66,36.0,0.45782694,61.82899999999999,71.571,35.53,211.8,76.33,446:453
4415.0,285.0,76.0,133.0,43593.7,30.4,-10.789227,165.82257,14.54,36.0,0.45800835,61.58900000000001,73.889,35.39,212.2,76.14,448:444:449
4416.0,288.0,77.0,133.0,43607.7,30.4,-10.789143,165.82248,14.4,36.0,0.45818973,61.661,72.473,35.25,211.2,75.36,451:446
4417.0,283.0,78.0,133.0,43621.5,30.4,-10.78906,165.82239,14.22,35.0,0.45837113,61.82099999999999,72.50899999999999,35.16,209.7,74.72,446:451
4418.0,280.0,77.0,133.0,43635.1,30.2,-10.788985,165.82228,14.02,35.0,0.4585525,61.997000000000014,73.219,35.13,209.7,74.78,449:444
4419.0,284.0,75.0,133.0,43648.6,30.0,-10.78893,165.82217,13.82,36.0,0.45873392,62.122,73.394,35.13,210.5,75.2,451:451
4420.0,286.0,75.0,133.0,43662.2,29.6,-10.788914,165.82205,13.7,36.0,0.4589153,62.10699999999999,73.792,35.15,212.8,75.72,449:444:451
4421.0,286.0,76.0,133.0,43675.9,29.0,-10.78895,165.82193,13.64,36.0,0.45909667,61.959999999999994,72.95500000000001,35.18,215.7,76.29,449:446
4422.0,289.0,77.0,133.0,43689.9,28.2,-10.78902,165.82182,13.68,36.0,0.45927808,61.855,74.428,35.19,216.4,76.37,446:444
4423.0,285.0,79.0,134.0,43704.2,27.2,-10.789114,165.82173,13.82,34.0,0.45945945,61.748000000000005,73.75500000000001,35.21,216.4,76.3,451:449
4424.0,282.0,79.0,133.0,43718.9,26.4,-10.78923,165.82167,14.06,34.0,0.45964086,61.639,73.688,35.28,215.3,75.96,449:448
4425.0,283.0,78.0,134.0,43733.8,25.8,-10.789362,165.82166,14.32,35.0,0.45982224,61.676,74.292,35.34,214.1,75.61,449:448:446
4426.0,285.0,77.0,133.0,43748.8,25.6,-10.789497,165.82166,14.58,35.0,0.4600036,61.774,73.94399999999999,35.57,217.7,77.69,446:444
4427.0,285.0,77.0,133.0,43763.6,25.4,-10.78963,165.82164,14.74,35.0,0.46018502,61.79299999999999,73.28,35.77,220.3,78.66,444:446
4428.0,289.0,79.0,133.0,43778.1,25.4,-10.789758,165.82161,14.78,35.0,0.4603664,61.763,73.657,35.91,221.7,78.47,446:442:439
4429.0,286.0,80.0,133.0,43792.5,25.4,-10.789884,165.82158,14.72,34.0,0.4605478,61.657999999999994,74.007,36.05,222.3,78.33,449:444
4430.0,283.0,81.0,134.0,43806.6,25.4,-10.7900095,165.82155,14.56,33.0,0.46072918,61.363,72.88799999999999,36.17,222.0,77.97,442:441
4431.0,281.0,79.0,134.0,43820.6,25.4,-10.790136,165.82155,14.36,34.0,0.4609106,61.19499999999999,72.375,36.27,220.3,77.25,444:442
4432.0,287.0,79.0,134.0,43834.4,25.2,-10.790259,165.82158,14.16,35.0,0.46109197,61.164,74.708,36.32,218.4,76.66,437:442:439
4433.0,288.0,81.0,134.0,43848.2,24.8,-10.790376,165.82161,14.02,34.0,0.46127334,61.139,73.688,36.35,216.4,76.12,439:435
4434.0,282.0,81.0,134.0,43862.0,24.6,-10.790487,165.82167,13.9,33.0,0.46145475,61.136,73.139,36.34,215.1,75.85,442:439
4435.0,284.0,81.0,135.0,43875.7,24.2,-10.790594,165.82173,13.82,33.0,0.46163613,61.182,74.645,36.25,215.7,76.23,437:437
4436.0,286.0,80.0,135.0,43889.6,24.0,-10.790699,165.82181,13.8,34.0,0.46181753,61.224,73.857,36.23,216.0,76.23,432:442:442
4437.0,284.0,80.0,135.0,43903.4,23.6,-10.790806,165.82187,13.8,34.0,0.4619989,61.198,72.864,36.35,216.1,76.25,441:439
4438.0,283.0,80.0,135.0,43917.3,23.2,-10.790918,165.82193,13.82,34.0,0.4621803,61.19000000000001,74.869,36.53,216.4,76.3,444:441
4439.0,281.0,79.0,136.0,43931.2,23.0,-10.791037,165.82196,13.84,34.0,0.4623617,61.234,74.205,36.69,217.3,76.61,439:439
4440.0,284.0,78.0,136.0,43945.0,22.8,-10.791161,165.82196,13.86,35.0,0.46254307,61.258,75.791,36.85,218.2,76.93,439:883
4441.0,288.0,77.0,136.0,43958.8,22.6,-10.791276,165.82191,13.84,36.0,0.46272448,61.088,76.018,36.94,217.2,76.45,442:437
4442.0,282.0,78.0,136.0,43972.6,22.2,-10.791382,165.82185,13.84,35.0,0.46290585,60.961,73.92699999999999,36.98,215.3,75.71,437:441
4443.0,282.0,79.0,137.0,43986.5,21.6,-10.791491,165.8218,13.84,34.0,0.46308726,60.998000000000005,73.353,36.98,212.7,74.8,441:442:437
4444.0,282.0,78.0,136.0,44000.6,21.2,-10.791607,165.82173,13.88,35.0,0.46326864,61.049,74.971,36.87,213.5,75.84,439
4445.0,284.0,76.0,136.0,44014.9,20.6,-10.791731,165.8217,13.98,36.0,0.46345,61.104000000000006,74.792,36.74,214.4,76.72,884:437
4446.0,284.0,75.0,136.0,44029.5,20.0,-10.791861,165.82167,14.14,36.0,0.46363142,61.099,73.439,36.58,215.7,76.94,433:446
4447.0,286.0,74.0,136.0,44044.4,19.6,-10.791995,165.82167,14.36,37.0,0.4638128,61.144000000000005,74.751,36.43,217.1,77.15,441:439:435
4448.0,287.0,74.0,136.0,44059.6,19.0,-10.792131,165.82169,14.62,37.0,0.4639942,61.051,73.921,36.18,217.5,77.16,444:441
4449.0,289.0,75.0,137.0,44074.9,18.6,-10.792265,165.82172,14.86,37.0,0.46417558,60.937,72.856,35.9,216.3,77.0,441:437
4450.0,285.0,78.0,136.0,44090.2,18.2,-10.792396,165.82176,15.06,35.0,0.464357,60.888,72.74600000000001,35.66,213.5,76.76,884:437
4451.0,288.0,79.0,136.0,44105.4,17.8,-10.792525,165.82181,15.18,35.0,0.46453837,60.82199999999999,75.242,35.29,213.9,76.55,435:442
4452.0,284.0,80.0,136.0,44120.7,17.4,-10.792651,165.82187,15.26,34.0,0.46471974,60.745000000000005,73.74600000000001,35.11,215.5,76.84,442:439
4453.0,279.0,81.0,136.0,44135.9,17.0,-10.792779,165.82191,15.26,33.0,0.46490115,60.751,72.917,35.0,217.3,77.27,439:437
4454.0,282.0,79.0,136.0,44151.2,16.6,-10.792912,165.82196,15.26,34.0,0.46508253,60.85,73.77699999999999,34.88,219.4,77.73,442:441
4455.0,282.0,77.0,136.0,44166.7,16.0,-10.793052,165.82196,15.3,35.0,0.46526393,60.973,74.38899999999998,34.75,221.8,78.21,439
4456.0,286.0,75.0,136.0,44182.4,15.4,-10.793193,165.82195,15.4,36.0,0.4654453,61.03499999999999,73.21000000000001,34.62,222.2,78.16,879:439:433
4457.0,288.0,75.0,136.0,44198.2,15.0,-10.793334,165.82193,15.5,37.0,0.4656267,61.080000000000005,74.25399999999999,34.49,222.1,78.0,442:444
4458.0,289.0,77.0,136.0,44213.9,14.6,-10.793475,165.82191,15.6,36.0,0.4658081,61.089,74.85,34.53,219.9,77.59,441:442
4459.0,284.0,79.0,137.0,44229.5,14.2,-10.793615,165.8219,15.66,34.0,0.46598947,61.15400000000001,74.42999999999999,34.62,217.3,77.13,439:439:444
4460.0,286.0,81.0,136.0,44245.1,14.0,-10.793749,165.82185,15.68,34.0,0.46617088,61.3,73.33200000000001,34.87,218.0,77.33,442:439
4461.0,286.0,80.0,136.0,44260.5,13.8,-10.793876,165.8218,15.62,34.0,0.46635225,61.437,74.148,35.04,219.2,77.56,435:437:446
4462.0,284.0,82.0,136.0,44275.8,13.8,-10.793993,165.82172,15.52,33.0,0.46653366,61.527,75.61500000000001,35.16,220.7,77.79,441:439
4463.0,285.0,82.0,137.0,44291.1,13.6,-10.794099,165.82162,15.44,33.0,0.46671504,61.50300000000001,75.22099999999999,35.3,222.1,77.7,437:439
4464.0,285.0,82.0,137.0,44306.5,13.4,-10.794186,165.82152,15.4,33.0,0.4668964,61.428,74.24299999999998,35.46,223.2,77.31,441:437
4465.0,281.0,82.0,136.0,44321.7,13.0,-10.79425,165.8214,15.32,33.0,0.46707782,61.396,74.26299999999999,35.51,222.7,76.92,437:442:439
4466.0,284.0,81.0,136.0,44336.8,12.8,-10.794284,165.82126,15.26,33.0,0.4672592,61.352,73.202,35.46,220.9,76.53,442:444
4467.0,284.0,79.0,136.0,44352.0,12.2,-10.794275,165.82112,15.24,34.0,0.4674406,61.438,73.618,35.3,220.5,76.68,437:439
4468.0,284.0,78.0,136.0,44367.1,11.8,-10.794232,165.821,15.2,35.0,0.46762198,61.521,73.316,35.1,221.0,77.16,439:432
4469.0,284.0,78.0,137.0,44382.2,11.2,-10.794167,165.82088,15.14,35.0,0.46780336,61.49300000000001,72.294,34.84,224.5,78.72,444:441:439
4470.0,283.0,78.0,136.0,44397.4,10.8,-10.794092,165.82076,15.14,35.0,0.46798477,61.524,74.009,34.72,224.8,78.48,439
4471.0,284.0,78.0,136.0,44412.6,10.2,-10.794013,165.82065,15.16,35.0,0.46816614,61.597,73.90500000000002,34.71,223.7,78.3,437:444:441
4472.0,282.0,77.0,137.0,44427.8,9.8,-10.793936,165.82053,15.16,35.0,0.46834755,61.608,73.456,34.72,222.3,78.15,437:437
4473.0,286.0,76.0,136.0,44442.9,9.4,-10.79387,165.8204,15.16,36.0,0.46852893,61.613,75.506,34.76,221.2,77.97,442:439
4474.0,287.0,77.0,136.0,44458.0,9.2,-10.793829,165.82028,15.16,36.0,0.46871033,61.647000000000006,75.327,34.84,220.8,77.77,437:442:441
4475.0,283.0,77.0,136.0,44473.0,9.0,-10.79383,165.82014,15.12,35.0,0.4688917,61.608,75.061,34.96,220.6,77.71,441:439
4476.0,282.0,76.0,136.0,44487.8,9.0,-10.793893,165.82002,15.04,35.0,0.4690731,61.596,75.75399999999999,35.1,221.2,78.05,439:442:439
4477.0,282.0,75.0,136.0,44502.4,8.6,-10.794013,165.81998,14.92,36.0,0.4692545,61.727,75.122,35.2,223.5,79.27,437:444
4478.0,286.0,74.0,136.0,44517.1,8.2,-10.794145,165.81996,14.84,37.0,0.46943587,61.946000000000005,75.137,35.3,225.1,80.15,441:439
4479.0,286.0,74.0,136.0,44531.9,7.8,-10.794279,165.81996,14.78,37.0,0.46961728,62.184000000000005,74.47900000000001,35.39,225.3,80.32,437:437
4480.0,286.0,75.0,137.0,44546.7,7.2,-10.794413,165.81996,14.74,36.0,0.46979865,62.251999999999995,76.443,35.48,225.4,80.48,437:444:439
4481.0,291.0,76.0,136.0,44561.8,6.8,-10.794548,165.81996,14.8,37.0,0.46998006,62.249,75.141,35.56,225.5,80.59,442:439
4482.0,286.0,81.0,136.0,44577.0,6.2,-10.794679,165.81992,14.92,34.0,0.47016144,62.247,74.828,35.68,225.8,80.84,441:437
4483.0,284.0,82.0,136.0,44592.4,5.8,-10.794775,165.81981,15.06,33.0,0.47034281,62.253,75.727,35.85,226.4,81.34,442:439
4484.0,283.0,81.0,136.0,44607.9,5.2,-10.79481,165.81967,15.2,33.0,0.47052422,62.258,76.906,35.84,227.4,82.04,439:437:442
4485.0,285.0,81.0,136.0,44623.4,4.8,-10.794815,165.81953,15.34,34.0,0.4707056,62.19799999999999,77.128,35.73,228.5,82.84,439:437
4486.0,285.0,80.0,136.0,44638.9,4.4,-10.794821,165.8194,15.42,34.0,0.470887,61.773,75.771,35.64,229.5,83.33,
4487.0,280.0,79.0,137.0,44654.3,4.0,-10.794875,165.81926,15.46,34.0,0.47106838,61.544,75.027,35.56,230.5,83.69,880:441:444
4488.0,284.0,77.0,137.0,44669.6,3.6,-10.794984,165.81918,15.44,35.0,0.47124976,61.549,73.599,35.46,231.8,83.79,437:444
4489.0,286.0,77.0,136.0,44684.9,3.4,-10.795105,165.8191,15.4,35.0,0.47143117,61.609,72.10999999999999,35.35,231.7,83.67,441:446:437
4490.0,285.0,77.0,136.0,44700.0,3.2,-10.795215,165.81903,15.32,35.0,0.47161254,61.715999999999994,73.84799999999998,35.23,230.7,83.39,446:444:442
4491.0,284.0,77.0,136.0,44715.0,3.0,-10.795326,165.81895,15.22,35.0,0.47179395,61.848,72.383,35.11,229.7,83.11,442:446
4492.0,284.0,76.0,136.0,44729.7,3.0,-10.795452,165.81891,15.08,36.0,0.47197533,61.932,70.727,35.14,229.8,83.66,442:448
4493.0,286.0,76.0,136.0,44744.1,3.2,-10.795581,165.8189,14.9,36.0,0.47215673,61.944,72.747,35.34,231.3,84.32,446:442
